,Date,BTC_Price,Action,BTC_Held,USD_Balance
1127,2021-03-17 14:00:00+00:00,54860.03,HOLD,2.522471893163055e-275,10090.983945825179
1128,2020-08-04 09:30:00+00:00,11261.97,HOLD,2.522471893163055e-275,10090.983945825179
1129,2021-08-01 18:00:00+00:00,41100.0,HOLD,2.522471893163055e-275,10090.983945825179
1130,2023-02-16 21:30:00+00:00,24537.04,HOLD,2.522471893163055e-275,10090.983945825179
1131,2021-11-05 12:00:00+00:00,61317.5,HOLD,2.522471893163055e-275,10090.983945825179
1132,2021-11-03 03:00:00+00:00,63099.98,SELL,7.567415679489159e-277,10090.983945825179
1133,2023-09-10 21:00:00+00:00,25891.2,SELL,2.2702247038467474e-278,10090.983945825179
1134,2020-01-06 15:00:00+00:00,7527.13,HOLD,2.2702247038467474e-278,10090.983945825179
1135,2020-06-12 20:00:00+00:00,9430.01,SELL,6.810674111540234e-280,10090.983945825179
1136,2021-09-26 22:30:00+00:00,42894.49,SELL,2.043202233462076e-281,10090.983945825179
1137,2023-02-08 22:00:00+00:00,22955.8,HOLD,2.043202233462076e-281,10090.983945825179
1138,2020-09-21 11:00:00+00:00,10628.9,HOLD,2.043202233462076e-281,10090.983945825179
1139,2023-05-17 23:00:00+00:00,27418.29,SELL,6.129606700386214e-283,10090.983945825179
1140,2022-11-03 14:00:00+00:00,20291.4,HOLD,6.129606700386214e-283,10090.983945825179
1141,2021-12-04 23:00:00+00:00,49117.46,SELL,1.838882010115861e-284,10090.983945825179
1142,2021-09-20 07:00:00+00:00,45393.6,HOLD,1.838882010115861e-284,10090.983945825179
1143,2023-01-20 05:30:00+00:00,20982.27,HOLD,1.838882010115861e-284,10090.983945825179
1144,2020-03-11 14:30:00+00:00,7803.37,HOLD,1.838882010115861e-284,10090.983945825179
1145,2020-03-02 13:00:00+00:00,8801.65,SELL,5.516646030347571e-286,10090.983945825179
1146,2021-09-03 02:30:00+00:00,48970.01,HOLD,5.516646030347571e-286,10090.983945825179
1147,2022-03-13 12:00:00+00:00,38480.56,HOLD,5.516646030347571e-286,10090.983945825179
1148,2023-08-07 23:30:00+00:00,29211.06,SELL,1.654993809104278e-287,10090.983945825179
1149,2021-09-14 00:00:00+00:00,44817.72,SELL,4.96498142731283e-289,10090.983945825179
1150,2021-08-21 18:00:00+00:00,49372.05,SELL,1.4894944281938458e-290,10090.983945825179
1151,2023-06-29 02:30:00+00:00,30121.15,SELL,4.468483284581528e-292,10090.983945825179
1152,2022-02-17 10:00:00+00:00,43237.73,HOLD,4.468483284581528e-292,10090.983945825179
1153,2022-04-09 02:30:00+00:00,42180.0,HOLD,4.468483284581528e-292,10090.983945825179
1154,2020-07-20 04:00:00+00:00,9182.8,SELL,1.3405449853744542e-293,10090.983945825179
1155,2022-07-10 06:30:00+00:00,21295.65,HOLD,1.3405449853744542e-293,10090.983945825179
1156,2022-12-10 22:00:00+00:00,17145.04,HOLD,1.3405449853744542e-293,10090.983945825179
1157,2020-04-19 12:30:00+00:00,7152.22,HOLD,1.3405449853744542e-293,10090.983945825179
1158,2021-06-12 09:00:00+00:00,35292.1,HOLD,1.3405449853744542e-293,10090.983945825179
1159,2023-05-02 17:30:00+00:00,28583.52,SELL,4.021634956123374e-295,10090.983945825179
1160,2020-07-08 17:00:00+00:00,9414.17,SELL,1.2064904868370142e-296,10090.983945825179
1161,2022-07-06 16:00:00+00:00,20185.19,SELL,3.6194714605110643e-298,10090.983945825179
1162,2021-03-02 05:30:00+00:00,48672.07,HOLD,3.6194714605110643e-298,10090.983945825179
1163,2021-07-24 11:30:00+00:00,33867.0,SELL,1.0858414381533224e-299,10090.983945825179
1164,2020-01-06 02:30:00+00:00,7548.63,SELL,3.257524314459984e-301,10090.983945825179
1165,2020-11-07 00:30:00+00:00,15607.73,SELL,9.772572943379992e-303,10090.983945825179
1166,2020-09-24 16:30:00+00:00,10672.2,SELL,2.931771883013998e-304,10090.983945825179
1167,2023-08-09 21:00:00+00:00,29530.0,HOLD,2.931771883013998e-304,10090.983945825179
1168,2021-06-30 22:00:00+00:00,34798.84,SELL,8.795315649042012e-306,10090.983945825179
1169,2023-05-17 06:00:00+00:00,26956.77,HOLD,8.795315649042012e-306,10090.983945825179
1170,2020-12-02 22:00:00+00:00,19159.49,SELL,2.6385946947126016e-307,10090.983945825179
1171,2022-01-27 05:00:00+00:00,35993.32,HOLD,2.6385946947126016e-307,10090.983945825179
1172,2023-06-22 21:30:00+00:00,30054.07,HOLD,2.6385946947126016e-307,10090.983945825179
1173,2022-03-11 10:00:00+00:00,39105.6,SELL,7.915784084137816e-309,10090.983945825179
1174,2020-06-14 18:00:00+00:00,9377.8,HOLD,7.915784084137816e-309,10090.983945825179
1175,2023-09-15 07:00:00+00:00,26575.88,HOLD,7.915784084137816e-309,10090.983945825179
1176,2021-07-16 03:30:00+00:00,31914.89,SELL,2.37473522524133e-310,10090.983945825179
1177,2023-04-16 20:00:00+00:00,30356.3,SELL,7.124205675723e-312,10090.983945825179
1178,2022-03-04 05:30:00+00:00,41374.45,HOLD,7.124205675723e-312,10090.983945825179
1179,2023-07-31 10:30:00+00:00,29389.85,SELL,2.13726170273e-313,10090.983945825179
1180,2020-05-29 04:30:00+00:00,9495.41,SELL,6.41178511e-315,10090.983945825179
1181,2020-03-22 07:00:00+00:00,6292.01,HOLD,6.41178511e-315,10090.983945825179
1182,2022-09-14 19:30:00+00:00,19952.11,HOLD,6.41178511e-315,10090.983945825179
1183,2020-04-26 13:00:00+00:00,7651.21,HOLD,6.41178511e-315,10090.983945825179
1184,2021-01-13 09:30:00+00:00,34343.62,SELL,1.92353555e-316,10090.983945825179
1185,2023-03-13 06:00:00+00:00,22330.46,SELL,5.77061e-318,10090.983945825179
1186,2023-03-28 08:00:00+00:00,26972.21,HOLD,5.77061e-318,10090.983945825179
1187,2020-06-30 18:30:00+00:00,9131.36,HOLD,5.77061e-318,10090.983945825179
1188,2022-10-26 13:30:00+00:00,20552.69,SELL,1.7312e-319,10090.983945825179
1189,2023-01-19 18:00:00+00:00,20882.68,SELL,5.193e-321,10090.983945825179
1190,2021-09-08 23:00:00+00:00,46344.07,SELL,1.6e-322,10090.983945825179
1191,2022-08-14 22:00:00+00:00,24315.39,HOLD,1.6e-322,10090.983945825179
1192,2020-04-27 04:00:00+00:00,7707.99,HOLD,1.6e-322,10090.983945825179
1193,2020-01-22 23:00:00+00:00,8665.96,HOLD,1.6e-322,10090.983945825179
1194,2020-10-18 16:00:00+00:00,11447.25,SELL,5e-324,10090.983945825179
1195,2023-05-12 04:30:00+00:00,26654.19,HOLD,5e-324,10090.983945825179
1196,2023-09-17 14:00:00+00:00,26564.89,HOLD,5e-324,10090.983945825179
1197,2020-04-20 07:30:00+00:00,7179.7,SELL,0.0,10090.983945825179
1198,2021-05-31 02:30:00+00:00,34720.0,HOLD,0.0,10090.983945825179
1199,2020-02-22 07:30:00+00:00,9598.2,HOLD,0.0,10090.983945825179
1200,2022-04-21 05:30:00+00:00,41462.76,HOLD,0.0,10090.983945825179
1201,2022-12-13 22:30:00+00:00,17776.88,HOLD,0.0,10090.983945825179
1202,2020-03-25 05:00:00+00:00,6665.76,HOLD,0.0,10090.983945825179
1203,2021-10-23 19:00:00+00:00,61037.26,HOLD,0.0,10090.983945825179
1204,2020-07-21 03:30:00+00:00,9181.65,HOLD,0.0,10090.983945825179
1205,2020-02-24 08:30:00+00:00,9763.0,HOLD,0.0,10090.983945825179
1206,2023-08-15 05:00:00+00:00,29393.19,HOLD,0.0,10090.983945825179
1207,2023-01-29 10:00:00+00:00,23409.54,HOLD,0.0,10090.983945825179
1208,2022-10-27 11:00:00+00:00,20609.68,HOLD,0.0,10090.983945825179
1209,2020-08-05 14:00:00+00:00,11584.01,HOLD,0.0,10090.983945825179
1210,2023-07-20 13:30:00+00:00,30229.58,HOLD,0.0,10090.983945825179
1211,2022-12-10 14:30:00+00:00,17166.34,HOLD,0.0,10090.983945825179
1212,2021-04-22 06:00:00+00:00,54660.41,HOLD,0.0,10090.983945825179
1213,2020-10-07 17:00:00+00:00,10624.92,HOLD,0.0,10090.983945825179
1214,2021-02-10 16:30:00+00:00,44746.66,HOLD,0.0,10090.983945825179
1215,2020-09-05 11:00:00+00:00,10199.57,HOLD,0.0,10090.983945825179
1216,2023-06-26 12:30:00+00:00,30359.3,HOLD,0.0,10090.983945825179
1217,2021-05-13 18:30:00+00:00,47844.04,HOLD,0.0,10090.983945825179
1218,2023-04-22 07:30:00+00:00,27277.76,HOLD,0.0,10090.983945825179
1219,2021-09-13 21:00:00+00:00,45039.23,HOLD,0.0,10090.983945825179
1220,2022-04-09 14:00:00+00:00,42425.49,HOLD,0.0,10090.983945825179
1221,2021-10-10 03:00:00+00:00,54784.36,HOLD,0.0,10090.983945825179
1222,2020-12-21 08:30:00+00:00,23659.59,HOLD,0.0,10090.983945825179
1223,2022-02-15 04:00:00+00:00,43545.54,HOLD,0.0,10090.983945825179
1224,2020-05-05 00:30:00+00:00,8903.24,HOLD,0.0,10090.983945825179
1225,2022-07-04 23:30:00+00:00,20236.71,HOLD,0.0,10090.983945825179
1226,2020-03-03 07:30:00+00:00,8759.12,HOLD,0.0,10090.983945825179
1227,2022-06-13 06:00:00+00:00,25333.22,HOLD,0.0,10090.983945825179
1228,2020-07-03 14:00:00+00:00,9091.64,HOLD,0.0,10090.983945825179
1229,2021-06-20 03:30:00+00:00,35527.24,HOLD,0.0,10090.983945825179
1230,2020-10-03 02:30:00+00:00,10540.34,HOLD,0.0,10090.983945825179
1231,2022-12-16 07:30:00+00:00,17503.35,HOLD,0.0,10090.983945825179
1232,2021-06-04 08:00:00+00:00,36728.51,HOLD,0.0,10090.983945825179
1233,2022-07-04 14:00:00+00:00,19587.95,HOLD,0.0,10090.983945825179
1234,2023-06-02 23:30:00+00:00,27242.59,HOLD,0.0,10090.983945825179
1235,2022-06-06 16:30:00+00:00,31310.95,HOLD,0.0,10090.983945825179
1236,2021-10-18 11:30:00+00:00,60933.04,HOLD,0.0,10090.983945825179
1237,2021-06-25 04:30:00+00:00,34775.51,HOLD,0.0,10090.983945825179
1238,2020-09-03 16:30:00+00:00,10571.17,HOLD,0.0,10090.983945825179
1239,2022-01-24 01:00:00+00:00,35800.02,HOLD,0.0,10090.983945825179
1240,2022-04-06 09:30:00+00:00,45330.2,HOLD,0.0,10090.983945825179
1241,2021-12-20 22:30:00+00:00,46757.69,HOLD,0.0,10090.983945825179
1242,2023-06-30 00:00:00+00:00,30485.28,HOLD,0.0,10090.983945825179
1243,2021-12-02 08:30:00+00:00,56944.94,HOLD,0.0,10090.983945825179
1244,2023-06-01 00:30:00+00:00,27065.77,HOLD,0.0,10090.983945825179
1245,2021-04-18 22:30:00+00:00,56535.85,HOLD,0.0,10090.983945825179
1246,2022-09-11 21:30:00+00:00,21511.51,HOLD,0.0,10090.983945825179
1247,2021-05-17 23:00:00+00:00,43212.78,HOLD,0.0,10090.983945825179
1248,2020-09-11 04:00:00+00:00,10255.48,HOLD,0.0,10090.983945825179
1249,2020-06-05 22:00:00+00:00,9647.41,HOLD,0.0,10090.983945825179
1250,2022-11-04 02:30:00+00:00,20312.3,HOLD,0.0,10090.983945825179
1251,2023-04-29 18:00:00+00:00,29188.17,HOLD,0.0,10090.983945825179
1252,2020-12-23 07:30:00+00:00,23555.73,HOLD,0.0,10090.983945825179
1253,2021-11-02 20:30:00+00:00,63096.48,HOLD,0.0,10090.983945825179
1254,2022-08-03 20:00:00+00:00,23322.55,HOLD,0.0,10090.983945825179
1255,2022-10-29 23:00:00+00:00,20772.2,HOLD,0.0,10090.983945825179
1256,2023-06-25 23:30:00+00:00,30462.66,HOLD,0.0,10090.983945825179
1257,2020-07-23 09:30:00+00:00,9505.31,HOLD,0.0,10090.983945825179
1258,2020-02-07 09:00:00+00:00,9788.0,HOLD,0.0,10090.983945825179
1259,2021-08-30 11:00:00+00:00,47771.65,HOLD,0.0,10090.983945825179
1260,2023-07-31 19:00:00+00:00,29215.0,HOLD,0.0,10090.983945825179
1261,2020-12-04 06:30:00+00:00,19317.13,HOLD,0.0,10090.983945825179
1262,2023-09-08 04:30:00+00:00,26345.8,HOLD,0.0,10090.983945825179
1263,2021-08-26 07:30:00+00:00,46891.75,HOLD,0.0,10090.983945825179
1264,2023-07-19 13:30:00+00:00,29994.3,HOLD,0.0,10090.983945825179
1265,2021-01-15 12:00:00+00:00,37426.73,HOLD,0.0,10090.983945825179
1266,2021-06-06 08:00:00+00:00,36161.69,HOLD,0.0,10090.983945825179
1267,2023-06-17 02:00:00+00:00,26245.46,HOLD,0.0,10090.983945825179
1268,2023-09-22 03:00:00+00:00,26603.74,HOLD,0.0,10090.983945825179
1269,2020-06-29 12:30:00+00:00,9099.95,HOLD,0.0,10090.983945825179
1270,2021-11-06 22:00:00+00:00,61319.21,HOLD,0.0,10090.983945825179
1271,2020-06-07 12:30:00+00:00,9508.99,HOLD,0.0,10090.983945825179
1272,2020-10-05 06:30:00+00:00,10639.03,HOLD,0.0,10090.983945825179
1273,2021-02-22 12:30:00+00:00,53781.12,HOLD,0.0,10090.983945825179
1274,2022-04-23 18:30:00+00:00,39683.92,HOLD,0.0,10090.983945825179
1275,2022-12-16 04:30:00+00:00,17390.0,HOLD,0.0,10090.983945825179
1276,2023-02-03 11:00:00+00:00,23465.75,HOLD,0.0,10090.983945825179
1277,2020-08-21 22:00:00+00:00,11587.5,HOLD,0.0,10090.983945825179
1278,2021-03-16 04:00:00+00:00,54754.24,HOLD,0.0,10090.983945825179
1279,2022-04-04 09:00:00+00:00,46059.23,HOLD,0.0,10090.983945825179
1280,2022-06-20 14:30:00+00:00,20845.95,HOLD,0.0,10090.983945825179
1281,2022-07-03 23:00:00+00:00,19251.87,HOLD,0.0,10090.983945825179
1282,2020-12-28 13:30:00+00:00,27249.22,HOLD,0.0,10090.983945825179
1283,2023-08-03 13:30:00+00:00,29195.55,HOLD,0.0,10090.983945825179
1284,2023-06-23 22:00:00+00:00,30539.93,HOLD,0.0,10090.983945825179
1285,2022-09-15 00:30:00+00:00,20157.77,HOLD,0.0,10090.983945825179
1286,2020-08-21 01:00:00+00:00,11831.82,HOLD,0.0,10090.983945825179
1287,2020-09-04 09:30:00+00:00,10518.32,HOLD,0.0,10090.983945825179
1288,2022-03-21 14:30:00+00:00,41032.99,HOLD,0.0,10090.983945825179
1289,2020-03-02 21:00:00+00:00,8915.28,HOLD,0.0,10090.983945825179
1290,2022-11-11 00:00:00+00:00,17498.41,HOLD,0.0,10090.983945825179
1291,2020-12-02 10:00:00+00:00,19100.41,HOLD,0.0,10090.983945825179
1292,2020-04-30 04:30:00+00:00,9170.79,HOLD,0.0,10090.983945825179
1293,2021-09-05 04:00:00+00:00,49806.91,HOLD,0.0,10090.983945825179
1294,2021-06-30 04:30:00+00:00,34755.23,HOLD,0.0,10090.983945825179
1295,2020-12-28 19:00:00+00:00,27102.9,HOLD,0.0,10090.983945825179
1296,2022-08-11 03:00:00+00:00,24324.09,HOLD,0.0,10090.983945825179
1297,2023-08-26 03:30:00+00:00,26087.15,HOLD,0.0,10090.983945825179
1298,2022-09-22 11:00:00+00:00,19043.61,HOLD,0.0,10090.983945825179
1299,2020-07-27 08:30:00+00:00,10182.95,HOLD,0.0,10090.983945825179
1300,2021-01-08 09:30:00+00:00,39358.34,HOLD,0.0,10090.983945825179
1301,2023-07-23 23:30:00+00:00,30083.75,HOLD,0.0,10090.983945825179
1302,2020-07-31 18:00:00+00:00,11303.83,HOLD,0.0,10090.983945825179
1303,2021-11-30 07:00:00+00:00,56479.73,HOLD,0.0,10090.983945825179
1304,2023-03-26 04:00:00+00:00,27522.44,HOLD,0.0,10090.983945825179
1305,2023-02-07 08:00:00+00:00,22897.38,HOLD,0.0,10090.983945825179
1306,2020-04-14 09:30:00+00:00,6841.11,HOLD,0.0,10090.983945825179
1307,2021-07-23 18:30:00+00:00,32129.99,HOLD,0.0,10090.983945825179
1308,2020-01-11 14:00:00+00:00,8096.92,HOLD,0.0,10090.983945825179
1309,2020-03-18 07:30:00+00:00,5144.79,HOLD,0.0,10090.983945825179
1310,2020-09-19 00:30:00+00:00,10972.79,HOLD,0.0,10090.983945825179
1311,2022-04-06 22:00:00+00:00,43720.0,HOLD,0.0,10090.983945825179
1312,2021-09-13 13:30:00+00:00,46140.01,HOLD,0.0,10090.983945825179
1313,2023-01-22 13:00:00+00:00,22897.69,HOLD,0.0,10090.983945825179
1314,2022-02-17 15:00:00+00:00,41931.94,HOLD,0.0,10090.983945825179
1315,2021-03-18 11:00:00+00:00,58242.84,HOLD,0.0,10090.983945825179
1316,2021-07-13 04:30:00+00:00,33118.22,HOLD,0.0,10090.983945825179
1317,2020-07-14 02:00:00+00:00,9239.78,HOLD,0.0,10090.983945825179
1318,2022-09-13 05:00:00+00:00,22311.24,HOLD,0.0,10090.983945825179
1319,2021-06-09 22:00:00+00:00,37166.72,HOLD,0.0,10090.983945825179
1320,2022-03-20 21:30:00+00:00,41358.83,HOLD,0.0,10090.983945825179
1321,2022-03-05 00:30:00+00:00,38744.0,HOLD,0.0,10090.983945825179
1322,2023-09-14 18:00:00+00:00,26696.78,HOLD,0.0,10090.983945825179
1323,2022-12-05 20:00:00+00:00,16923.16,HOLD,0.0,10090.983945825179
1324,2020-05-28 03:30:00+00:00,9166.01,HOLD,0.0,10090.983945825179
1325,2021-12-16 12:30:00+00:00,48689.45,HOLD,0.0,10090.983945825179
1326,2021-10-25 22:00:00+00:00,62831.45,HOLD,0.0,10090.983945825179
1327,2022-10-31 11:30:00+00:00,20730.54,HOLD,0.0,10090.983945825179
1328,2022-07-27 12:00:00+00:00,21271.98,HOLD,0.0,10090.983945825179
1329,2021-08-13 00:00:00+00:00,44450.0,HOLD,0.0,10090.983945825179
1330,2023-04-27 14:00:00+00:00,29009.32,HOLD,0.0,10090.983945825179
1331,2023-09-15 16:30:00+00:00,26379.97,HOLD,0.0,10090.983945825179
1332,2020-05-25 08:30:00+00:00,8816.6,HOLD,0.0,10090.983945825179
1333,2021-11-01 11:30:00+00:00,61807.99,HOLD,0.0,10090.983945825179
1334,2021-08-08 16:30:00+00:00,43720.01,HOLD,0.0,10090.983945825179
1335,2023-05-26 05:00:00+00:00,26377.14,HOLD,0.0,10090.983945825179
1336,2021-05-01 09:00:00+00:00,57528.28,HOLD,0.0,10090.983945825179
1337,2021-02-19 20:00:00+00:00,54953.78,HOLD,0.0,10090.983945825179
1338,2022-07-18 22:00:00+00:00,21598.75,HOLD,0.0,10090.983945825179
1339,2020-02-08 07:30:00+00:00,9780.0,HOLD,0.0,10090.983945825179
1340,2023-07-12 07:00:00+00:00,30792.01,HOLD,0.0,10090.983945825179
1341,2021-05-04 13:00:00+00:00,55886.26,HOLD,0.0,10090.983945825179
1342,2022-09-20 15:30:00+00:00,19238.1,HOLD,0.0,10090.983945825179
1343,2021-06-30 23:30:00+00:00,35045.0,HOLD,0.0,10090.983945825179
1344,2020-02-07 12:30:00+00:00,9768.02,HOLD,0.0,10090.983945825179
1345,2021-10-19 03:00:00+00:00,62761.08,HOLD,0.0,10090.983945825179
1346,2023-05-07 16:00:00+00:00,28909.91,HOLD,0.0,10090.983945825179
1347,2023-07-12 21:00:00+00:00,30346.87,HOLD,0.0,10090.983945825179
1348,2023-02-07 05:30:00+00:00,22936.72,HOLD,0.0,10090.983945825179
1349,2023-09-18 20:00:00+00:00,26760.6,HOLD,0.0,10090.983945825179
1350,2022-12-13 10:00:00+00:00,17430.02,HOLD,0.0,10090.983945825179
1351,2021-09-26 09:30:00+00:00,43251.33,HOLD,0.0,10090.983945825179
1352,2020-03-27 13:30:00+00:00,6591.79,HOLD,0.0,10090.983945825179
1353,2020-08-05 10:00:00+00:00,11388.31,HOLD,0.0,10090.983945825179
1354,2020-03-26 17:00:00+00:00,6624.0,HOLD,0.0,10090.983945825179
1355,2023-01-25 11:00:00+00:00,22622.4,HOLD,0.0,10090.983945825179
1356,2023-04-05 15:00:00+00:00,28009.98,HOLD,0.0,10090.983945825179
1357,2022-05-21 16:00:00+00:00,29535.16,HOLD,0.0,10090.983945825179
1358,2020-02-28 07:30:00+00:00,8736.05,HOLD,0.0,10090.983945825179
1359,2020-03-23 22:30:00+00:00,6443.0,HOLD,0.0,10090.983945825179
1360,2022-04-18 07:30:00+00:00,38919.85,HOLD,0.0,10090.983945825179
1361,2020-02-27 00:30:00+00:00,8652.01,HOLD,0.0,10090.983945825179
1362,2023-09-09 23:30:00+00:00,25901.61,HOLD,0.0,10090.983945825179
1363,2020-11-10 06:30:00+00:00,15275.82,HOLD,0.0,10090.983945825179
1364,2023-01-13 23:00:00+00:00,19821.1,HOLD,0.0,10090.983945825179
1365,2022-11-23 02:00:00+00:00,16442.3,HOLD,0.0,10090.983945825179
1366,2021-12-11 01:30:00+00:00,47920.0,HOLD,0.0,10090.983945825179
1367,2020-02-29 08:00:00+00:00,8753.52,HOLD,0.0,10090.983945825179
1368,2023-03-25 22:30:00+00:00,27447.32,HOLD,0.0,10090.983945825179
1369,2022-04-13 18:00:00+00:00,41187.03,HOLD,0.0,10090.983945825179
1370,2022-11-17 02:30:00+00:00,16577.42,HOLD,0.0,10090.983945825179
1371,2023-01-01 11:00:00+00:00,16544.56,HOLD,0.0,10090.983945825179
1372,2021-04-17 02:00:00+00:00,62243.68,HOLD,0.0,10090.983945825179
1373,2022-07-28 08:00:00+00:00,22945.31,HOLD,0.0,10090.983945825179
1374,2021-10-28 05:00:00+00:00,59029.99,HOLD,0.0,10090.983945825179
1375,2021-12-03 06:00:00+00:00,56829.06,HOLD,0.0,10090.983945825179
1376,2022-09-30 22:00:00+00:00,19366.87,HOLD,0.0,10090.983945825179
1377,2020-10-20 14:30:00+00:00,11914.85,HOLD,0.0,10090.983945825179
1378,2022-08-19 11:30:00+00:00,21467.91,HOLD,0.0,10090.983945825179
1379,2021-10-27 23:00:00+00:00,58410.56,HOLD,0.0,10090.983945825179
1380,2020-07-18 01:00:00+00:00,9151.17,HOLD,0.0,10090.983945825179
1381,2023-08-30 15:00:00+00:00,27185.41,HOLD,0.0,10090.983945825179
1382,2021-08-24 13:30:00+00:00,48597.19,HOLD,0.0,10090.983945825179
1383,2022-07-26 18:30:00+00:00,20905.71,HOLD,0.0,10090.983945825179
1384,2020-11-24 20:30:00+00:00,19057.68,HOLD,0.0,10090.983945825179
1385,2021-04-04 14:30:00+00:00,58130.99,HOLD,0.0,10090.983945825179
1386,2022-08-22 20:00:00+00:00,21153.68,HOLD,0.0,10090.983945825179
1387,2020-02-18 03:00:00+00:00,9722.75,HOLD,0.0,10090.983945825179
1388,2022-01-27 11:00:00+00:00,36591.63,HOLD,0.0,10090.983945825179
1389,2020-04-09 12:00:00+00:00,7240.0,HOLD,0.0,10090.983945825179
1390,2021-04-20 23:00:00+00:00,56476.43,HOLD,0.0,10090.983945825179
1391,2022-03-11 21:00:00+00:00,38850.59,HOLD,0.0,10090.983945825179
1392,2022-09-28 23:00:00+00:00,19540.36,HOLD,0.0,10090.983945825179
1393,2020-11-15 01:00:00+00:00,15984.35,HOLD,0.0,10090.983945825179
1394,2020-05-17 02:30:00+00:00,9507.52,HOLD,0.0,10090.983945825179
1395,2020-12-26 10:00:00+00:00,24814.5,HOLD,0.0,10090.983945825179
1396,2020-03-28 19:30:00+00:00,6205.67,HOLD,0.0,10090.983945825179
1397,2021-08-21 02:30:00+00:00,48841.77,HOLD,0.0,10090.983945825179
1398,2021-04-06 12:30:00+00:00,58471.92,HOLD,0.0,10090.983945825179
1399,2023-04-19 04:00:00+00:00,30225.0,HOLD,0.0,10090.983945825179
1400,2021-07-10 18:00:00+00:00,33422.02,HOLD,0.0,10090.983945825179
1401,2020-05-06 22:00:00+00:00,9308.48,HOLD,0.0,10090.983945825179
1402,2023-07-08 21:00:00+00:00,30191.91,HOLD,0.0,10090.983945825179
1403,2023-08-10 21:30:00+00:00,29466.07,HOLD,0.0,10090.983945825179
1404,2023-03-14 02:00:00+00:00,24286.38,HOLD,0.0,10090.983945825179
1405,2021-02-02 06:00:00+00:00,33984.11,HOLD,0.0,10090.983945825179
1406,2021-09-22 23:00:00+00:00,43498.34,HOLD,0.0,10090.983945825179
1407,2022-04-10 02:30:00+00:00,42833.03,HOLD,0.0,10090.983945825179
1408,2023-08-04 11:00:00+00:00,29166.72,HOLD,0.0,10090.983945825179
1409,2020-06-03 02:00:00+00:00,9484.87,HOLD,0.0,10090.983945825179
1410,2023-03-01 09:00:00+00:00,23788.14,HOLD,0.0,10090.983945825179
1411,2020-10-06 06:00:00+00:00,10743.39,HOLD,0.0,10090.983945825179
1412,2020-09-13 23:30:00+00:00,10332.83,HOLD,0.0,10090.983945825179
1413,2021-02-27 11:30:00+00:00,47299.99,HOLD,0.0,10090.983945825179
1414,2021-07-29 01:30:00+00:00,39651.05,HOLD,0.0,10090.983945825179
1415,2022-11-23 03:00:00+00:00,16567.29,HOLD,0.0,10090.983945825179
1416,2023-04-17 20:30:00+00:00,29443.75,HOLD,0.0,10090.983945825179
1417,2021-02-01 21:00:00+00:00,33820.0,HOLD,0.0,10090.983945825179
1418,2021-08-29 19:30:00+00:00,48799.27,HOLD,0.0,10090.983945825179
1419,2021-05-26 18:30:00+00:00,38626.63,HOLD,0.0,10090.983945825179
1420,2023-06-17 04:30:00+00:00,26358.49,HOLD,0.0,10090.983945825179
1421,2020-04-12 05:30:00+00:00,6830.16,HOLD,0.0,10090.983945825179
1422,2020-09-07 00:00:00+00:00,10291.0,HOLD,0.0,10090.983945825179
1423,2020-06-23 07:00:00+00:00,9646.35,HOLD,0.0,10090.983945825179
1424,2022-12-12 17:30:00+00:00,17010.09,HOLD,0.0,10090.983945825179
1425,2023-03-06 05:00:00+00:00,22338.13,HOLD,0.0,10090.983945825179
1426,2022-08-08 15:00:00+00:00,23970.42,HOLD,0.0,10090.983945825179
1427,2023-09-17 17:00:00+00:00,26511.1,HOLD,0.0,10090.983945825179
1428,2021-03-15 19:30:00+00:00,56570.36,HOLD,0.0,10090.983945825179
1429,2021-07-24 15:00:00+00:00,33928.99,HOLD,0.0,10090.983945825179
1430,2022-02-01 15:00:00+00:00,38413.44,HOLD,0.0,10090.983945825179
1431,2022-12-28 00:30:00+00:00,16686.23,HOLD,0.0,10090.983945825179
1432,2020-10-16 23:00:00+00:00,11324.94,HOLD,0.0,10090.983945825179
1433,2022-05-22 03:30:00+00:00,29363.5,HOLD,0.0,10090.983945825179
1434,2020-09-29 22:00:00+00:00,10771.95,HOLD,0.0,10090.983945825179
1435,2023-06-27 09:30:00+00:00,30377.98,HOLD,0.0,10090.983945825179
1436,2022-10-30 07:30:00+00:00,20850.85,HOLD,0.0,10090.983945825179
1437,2023-06-19 17:30:00+00:00,26665.06,HOLD,0.0,10090.983945825179
1438,2021-10-07 02:00:00+00:00,55093.02,HOLD,0.0,10090.983945825179
1439,2021-09-12 10:30:00+00:00,45944.77,HOLD,0.0,10090.983945825179
1440,2022-03-03 20:00:00+00:00,42234.27,HOLD,0.0,10090.983945825179
1441,2020-03-19 17:00:00+00:00,6204.19,HOLD,0.0,10090.983945825179
1442,2021-08-30 00:30:00+00:00,48400.01,HOLD,0.0,10090.983945825179
1443,2020-11-06 13:30:00+00:00,15685.04,HOLD,0.0,10090.983945825179
1444,2023-08-01 13:00:00+00:00,28906.99,HOLD,0.0,10090.983945825179
1445,2022-02-17 07:30:00+00:00,43919.46,HOLD,0.0,10090.983945825179
1446,2020-04-21 20:30:00+00:00,6878.98,HOLD,0.0,10090.983945825179
1447,2020-03-28 16:00:00+00:00,6223.41,HOLD,0.0,10090.983945825179
1448,2020-04-09 01:00:00+00:00,7344.62,HOLD,0.0,10090.983945825179
